                  沪深300 (000300) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	 ZQER.ER1   	 ZQER.ER2   	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2017/12/08	 3962.83	 4014.14	 3955.44	 4003.38	       89282864	    4009.80	    4021.30	    4076.75	    3972.48	89282864.00	109110888.00	112099328.00	       0.18	       0.16	      -5.41	      12.69	     -36.20	
 2017/12/11	 4006.88	 4069.50	 4005.27	 4069.50	       97148944	    4020.00	    4023.30	    4073.85	    3976.55	97148944.00	108009880.00	107467568.00	       0.09	       0.21	      -2.07	       9.74	     -23.61	
 2017/12/12	 4068.51	 4070.15	 4015.45	 4016.02	       84338720	    4015.20	    4019.30	    4069.70	    3979.52	84338720.00	94060544.00	105696464.00	       0.12	       0.15	      -3.69	       7.05	     -21.48	
 2017/12/13	 4013.83	 4052.69	 4004.74	 4050.09	       77546128	    4022.00	    4018.90	    4068.50	    3982.98	77546128.00	87713384.00	100995888.00	       0.03	       0.17	      -2.20	       5.20	     -14.80	
 2017/12/14	 4050.90	 4057.62	 4013.85	 4026.15	       80768864	    4033.00	    4020.90	    4064.55	    3986.25	80768864.00	85816112.00	98274512.00	       0.11	       0.15	      -2.91	       3.58	     -12.99	
 2017/12/15	 4018.73	 4020.27	 3974.93	 3980.86	       89044392	    4028.60	    4019.20	    4057.55	    3988.73	89044392.00	85770240.00	97440560.00	       0.20	       0.11	      -7.06	       1.45	     -17.02	
 2017/12/18	 3983.30	 4008.07	 3967.93	 3985.29	       77853376	    4011.60	    4015.80	    4049.60	    3991.10	77853376.00	81910168.00	94960024.00	       0.23	       0.11	      -9.87	      -0.81	     -18.11	
 2017/12/19	 3985.82	 4035.63	 3985.82	 4035.33	       77528984	    4015.60	    4015.40	    4040.55	    3994.50	77528984.00	80547024.00	87303784.00	       0.27	       0.15	      -7.97	      -2.24	     -11.45	
 2017/12/20	 4036.02	 4044.85	 4015.63	 4030.49	       90604504	    4011.60	    4016.80	    4030.65	    3997.63	90604504.00	83161904.00	85437648.00	       0.29	       0.14	      -6.77	      -3.15	      -7.25	
 2017/12/21	 4023.08	 4080.78	 4014.65	 4067.85	       96836088	    4020.00	    4026.50	    4028.95	    4001.47	96836088.00	86373168.00	86094640.00	       0.06	       0.17	      -2.78	      -3.07	       0.59	
 2017/12/22	 4064.91	 4076.80	 4048.49	 4054.60	       73473680	    4034.80	    4031.70	    4026.50	    4005.08	73473680.00	83256936.00	84513584.00	       0.08	       0.16	      -0.67	      -2.59	       3.84	
 2017/12/25	 4057.42	 4086.93	 4026.45	 4041.54	       91926960	    4046.00	    4028.80	    4026.05	    4008.80	91926960.00	86074984.00	83992576.00	       0.02	       0.16	      -0.06	      -2.09	       4.05	
 2017/12/26	 4040.62	 4056.86	 4015.30	 4053.62	       91118792	    4049.60	    4032.60	    4025.95	    4012.70	91118792.00	88794728.00	84670872.00	       0.00	       0.17	       1.38	      -1.39	       5.56	
 2017/12/27	 4045.28	 4047.74	 3986.74	 3991.21	      105153576	    4041.80	    4026.70	    4022.80	    4015.52	105153576.00	91701248.00	87431576.00	       0.10	       0.12	      -2.48	      -1.61	      -1.74	
 2017/12/28	 3993.00	 4036.70	 3980.24	 4018.90	      118542888	    4032.00	    4026.00	    4023.45	    4018.80	118542888.00	96043008.00	91208088.00	       0.02	       0.13	      -3.27	      -1.94	      -2.65	
 2017/12/29	 4022.88	 4043.14	 4012.88	 4030.86	       90486680	    4027.20	    4031.00	    4025.10	    4022.03	90486680.00	99447600.00	91352272.00	       0.05	       0.13	      -2.89	      -2.13	      -1.52	
 2018/01/02	 4045.21	 4087.78	 4045.21	 4087.40	      146935440	    4036.40	    4041.20	    4028.50	    4025.45	146935440.00	110447824.00	98261400.00	       0.11	       0.14	       1.94	      -1.32	       6.52	
 2018/01/03	 4091.46	 4140.05	 4088.73	 4111.39	      151852224	    4048.00	    4048.80	    4032.10	    4029.15	151852224.00	122591640.00	105693184.00	       0.11	       0.15	       7.62	       0.47	      14.30	
 2018/01/04	 4114.12	 4137.64	 4105.89	 4128.81	      134543792	    4075.40	    4058.60	    4037.70	    4032.92	134543792.00	128470224.00	110085736.00	       0.18	       0.15	      13.38	       3.05	      20.65	
 2018/01/05	 4133.34	 4151.28	 4123.28	 4138.75	      149009872	    4099.40	    4065.70	    4046.10	    4036.68	149009872.00	134565072.00	115304040.00	       0.28	       0.15	      18.52	       6.15	      24.76	
 2018/01/08	 4140.85	 4166.32	 4127.31	 4160.16	      173877664	    4125.20	    4076.20	    4053.95	    4040.67	173877664.00	151243984.00	125345792.00	       0.27	       0.16	      24.05	       9.73	      28.65	
 2018/01/09	 4157.54	 4191.28	 4153.50	 4189.30	      139034288	    4145.80	    4091.10	    4059.95	    4045.27	139034288.00	149664560.00	130056192.00	       0.22	       0.18	      30.44	      13.87	      33.13	
